index,showTime,danmuType,color,fontSize,content,submitTime,sender
"947","15.74","R2L","FFFFFF","25","悬疑真的吗？","1512461826","2e8dda3d"
"948","13.829","R2L","FFFFFF","25","我就没成年看了会怎么样？？？","1512385377","40c02c78"
"949","13.971","R2L","FFFFFF","25","卡一下卡一下的最恐怖","1512557368","24520396"
"950","15.766","R2L","FFFFFF","25","13得我就看","1512559013","17fcdff0"
"951","15.62","R2L","FFFFFF","25","我15岁(ಡωಡ)hiahiahia","1529733851","aee8c26c"
"952","12.117","TOP","FFFFFF","25","我不好，谢谢","1512385408","e5231478"
"953","15.219","R2L","FFFFFF","25","真的，看完了4部后特别心疼贞子姐姐，觉得她好可怜","1514023677","37ccd58b"
"954","16.259","R2L","FFFFFF","25","我15","1518326203","f1aa0eb1"
"955","16.343","R2L","FFFFFF","25","岁刚刚","1514212965","63525128"
"956","14.493","R2L","FFFFFF","25","贞子姐姐","1562299801","834df3d9"
"957","14.732","R2L","FFFFFF","25","我17","1512391934","75e8b6da"
"958","14.438","R2L","FFFFFF","25","why？","1533020270","f398d5fc"
"959","15.892","R2L","FFFFFF","25","我就看，你管我","1512381711","2493be49"
"960","16.209","R2L","FFFFFF","25","额，我12岁","1514689500","b322a327"
"961","12.265","R2L","FFFFFF","25","这BGM好恐怖","1512382349","294f2a13"
"962","15.46","R2L","FFFFFF","25","我一个人8岁的时候看完了","1518667389","bbd5fca5"
"963","15.615","R2L","FFFFFF","25","我十九我还看吗……","1520088860","41274756"
"964","13.397","R2L","FFFFFF","25","15的我无所畏惧","1534074064","6803b06"
"965","14.952","R2L","FFFFFF","25","慕名而来","1516688666","ff07f77b"
"966","14.255","R2L","FFFFFF","25","以成年","1512380407","80d24f1a"
"967","16.535","R2L","FFFFFF","25","老子13","1512538233","66601b88"
"968","14.199","R2L","FFFFFF","25","我就是要看","1540887357","ef2acee7"
"969","10.608","R2L","FFFFFF","25","弹幕护体","1512915418","639e6180"
"970","9.739","R2L","FFFFFF","25","无意冒犯","1558852525","e373746c"
"971","5.963","TOP","FF0000","25","真·童年阴影","1512460383","12e2970"
"972","7","R2L","FFFFFF","25","本节目由金龙鱼赞助播出","1513333249","e189bf3d"
"973","7.101","R2L","FFFFFF","25","金发美女在哪儿","1512443090","f400ec64"
"974","8.054","R2L","FFFFFF","25","弹幕护体","1545530600","cdb16dfc"
"975","5.653","R2L","FFFFFF","25","午夜凶铃有4部我都看了，还买了小说。。","1543629846","f92d5e3c"
"976","10.841","R2L","FFFFFF","25","恐怖吗 最恐怖的那段被剪了好吗","1512397364","62bd6c70"
"977","9.699","R2L","FFFFFF","25","。。","1512394767","64f3711f"
"978","6.54","R2L","FFFFFF","25","怕","1514616612","6c76b00"
"979","9.941","TOP","E70012","25","金龙不在的第n天，想它","1512387977","d21b0b41"
"980","8.856","R2L","FFFFFF","25","高产似什么？","1512382629","ea657fd4"
"981","5.784","R2L","FEF102","25","前面没睡的我一样","1567416051","5e72651f"
"982","5.871","R2L","FFFFFF","25","觉得贞子很美怎么办","1520316366","e64e2fdf"
"983","9.539","R2L","84C0CB","25","表白贞子姐姐的，真希望她今晚去你家≡ω≡祝你美梦成真。。。。","1512906538","647512c4"
"984","4.654","R2L","FFFFFF","25","看过小说版的","1512479333","eee27f85"
"985","0.225","R2L","FFFFFF","25","咱前几天刚好18岁","1512466289","29cdf6e7"
"986","1.947","R2L","00FF00","25","自从知道有仲间由纪惠这个女神经我就不怕了2333","1513010659","68edb010"
"987","4.98","R2L","FFFFFF","25","确定","1512445635","82de94d1"
"988","3.721","R2L","FFFFFF","25","请求弹幕护体","1512397210","4f63b1dc"
"989","5.502","TOP","F0AB2A","25","大晚上看这个贼爽","1512396326","36a49505"
"990","5.101","R2L","FFFFFF","25","贞子我老婆！！！","1514624672","3723cde5"
"991","5.02","R2L","FFFFFF","25","鬼来电来的","1563506918","46929b60"
"992","4.279","R2L","FFFFFF","25","我先走了","1516347032","9ee04ac8"
"993","3.062","TOP","FF0033","25","想太多↑","1512387322","cb365008"
"994","0.399","R2L","FFFFFF","25","弹幕大军护体(ง •̀_•́)ง","1516500825","adcd6fe5"
"995","1.52","R2L","FFFFFF","25","表白贞子姐姐","1512386630","945660c8"
"996","1.682","R2L","FFFFFF","25","看完那天一晚上没睡...","1517580064","293b391a"
"997","5.499","R2L","FFFFFF","25","本節目由金龍魚代理","1517896892","1b03ed2f"
"998","0.08","TOP","E70012","25","。。。。","1518765674","9035eefa"
"999","1.172","R2L","FFFFFF","25","看过午夜凶铃不敢看第二遍的又来了…","1519791248","c59ba4c5"
